task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
11	5ab3028f	varlookup	9c20430f-e7b8eef8	arm_ratio	ir/tw	large	instructions:u	1.021182	1.021182	1.021182	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	absolute	tw	large	instructions:u	72656653986.000000	72656653368.000000	72656654549.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	absolute	ir	large	instructions:u	74195661295.000000	74195661074.000000	74195662138.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	per_pass	tw	-	instructions:u	3832.002133	3832.002111	3832.002175	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	fixed	tw	-	instructions:u	-151386534.000000	-151387838.000000	-151385759.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	per_pass	ir	-	instructions:u	3913.002158	3913.002000	3913.002220	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	fixed	ir	-	instructions:u	-151379773.000000	-151380060.000000	-151376924.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	per_pass_gap	ir-tw	-	instructions:u	81.000047	80.999825	81.000091	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	arm_ratio	ir/tw	small	cycles:u	1.003456	0.994231	1.095119	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	absolute	tw	small	cycles:u	7743698918.000000	7721161246.000000	7787656611.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	absolute	ir	small	cycles:u	7770461549.000000	7740548282.000000	8502951174.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	arm_ratio	ir/tw	large	cycles:u	1.000722	0.997670	1.004965	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	absolute	tw	large	cycles:u	15523400254.000000	15514569198.000000	15612943035.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	absolute	ir	large	cycles:u	15553569141.000000	15534614819.000000	15594875028.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	per_pass	tw	-	cycles:u	820.358732	816.735956	828.021829	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	fixed	tw	-	cycles:u	-37629813.000000	-142516711.000000	5417094.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	per_pass	ir	-	cycles:u	818.468445	740.175121	826.541504	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	fixed	ir	-	cycles:u	-4988675.000000	-109413546.000000	1471287529.000000	5
11	5ab3028f	varlookup	9c20430f-e7b8eef8	per_pass_gap	ir-tw	-	cycles:u	-5.598581	-76.560835	2.827143	5
11	5ab3028f	varlookup	e63e8a00	arm_ratio	ir/tw	small	instructions:u	0.986632	0.986632	0.998690	5
11	5ab3028f	varlookup	e63e8a00	absolute	tw	small	instructions:u	36243133454.000000	36243132903.000000	36243133667.000000	5
11	5ab3028f	varlookup	e63e8a00	absolute	ir	small	instructions:u	35758640603.000000	35758640484.000000	36195640666.000000	5
11	5ab3028f	varlookup	e63e8a00	arm_ratio	ir/tw	large	instructions:u	0.986660	0.986660	0.986660	5
11	5ab3028f	varlookup	e63e8a00	absolute	tw	large	instructions:u	72637653278.000000	72637652867.000000	72637654022.000000	5
11	5ab3028f	varlookup	e63e8a00	absolute	ir	large	instructions:u	71668660687.000000	71668660578.000000	71668661696.000000	5
11	5ab3028f	varlookup	e63e8a00	per_pass	tw	-	instructions:u	3831.002121	3831.002065	3831.002151	5
11	5ab3028f	varlookup	e63e8a00	fixed	tw	-	instructions:u	-151386688.000000	-151387245.000000	-151386262.000000	5
11	5ab3028f	varlookup	e63e8a00	per_pass	ir	-	instructions:u	3780.002121	3734.002214	3780.002127	5
11	5ab3028f	varlookup	e63e8a00	fixed	ir	-	instructions:u	-151379372.000000	-151379663.000000	722619636.000000	5
11	5ab3028f	varlookup	e63e8a00	per_pass_gap	ir-tw	-	instructions:u	-50.999994	-96.999937	-50.999960	5
11	5ab3028f	varlookup	e63e8a00	arm_ratio	ir/tw	small	cycles:u	1.014924	0.964896	1.032826	5
11	5ab3028f	varlookup	e63e8a00	absolute	tw	small	cycles:u	7126757138.000000	7107221648.000000	7475345761.000000	5
11	5ab3028f	varlookup	e63e8a00	absolute	ir	small	cycles:u	7233115975.000000	7212932629.000000	7340907226.000000	5
11	5ab3028f	varlookup	e63e8a00	arm_ratio	ir/tw	large	cycles:u	1.013419	0.840662	1.018581	5
11	5ab3028f	varlookup	e63e8a00	absolute	tw	large	cycles:u	14281086470.000000	14219132458.000000	17218572498.000000	5
11	5ab3028f	varlookup	e63e8a00	absolute	ir	large	cycles:u	14474997872.000000	14438034115.000000	14529141061.000000	5
11	5ab3028f	varlookup	e63e8a00	per_pass	tw	-	cycles:u	748.622191	717.133109	1064.313550	5
11	5ab3028f	varlookup	e63e8a00	fixed	tw	-	cycles:u	-4689162.000000	-3003384948.000000	662581221.000001	5
11	5ab3028f	varlookup	e63e8a00	per_pass	ir	-	cycles:u	762.094285	750.956910	768.002641	5
11	5ab3028f	varlookup	e63e8a00	fixed	ir	-	cycles:u	-23461151.000000	-62909111.000000	206816580.000000	5
11	5ab3028f	varlookup	e63e8a00	per_pass_gap	ir-tw	-	cycles:u	14.893331	-313.356640	44.961175	5
11	5ab3028f	varlookup	16077ea1	arm_ratio	ir/tw	small	instructions:u	0.920358	0.920358	0.920358	5
11	5ab3028f	varlookup	16077ea1	absolute	tw	small	instructions:u	36262133583.000000	36262133297.000000	36262134056.000000	5
11	5ab3028f	varlookup	16077ea1	absolute	ir	small	instructions:u	33374142301.000000	33374142176.000000	33374143129.000000	5
11	5ab3028f	varlookup	16077ea1	arm_ratio	ir/tw	large	instructions:u	0.920524	0.920524	0.920524	5
11	5ab3028f	varlookup	16077ea1	absolute	tw	large	instructions:u	72675653668.000000	72675653320.000000	72675654550.000000	5
11	5ab3028f	varlookup	16077ea1	absolute	ir	large	instructions:u	66899662789.000000	66899662563.000000	66899663407.000000	5
11	5ab3028f	varlookup	16077ea1	per_pass	tw	-	instructions:u	3833.002078	3833.002054	3833.002237	5
11	5ab3028f	varlookup	16077ea1	fixed	tw	-	instructions:u	-151386154.000000	-151387956.000000	-151385459.000000	5
11	5ab3028f	varlookup	16077ea1	per_pass	ir	-	instructions:u	3529.002141	3529.002069	3529.002235	5
11	5ab3028f	varlookup	16077ea1	fixed	ir	-	instructions:u	-151378123.000000	-151379055.000000	-151376531.000000	5
11	5ab3028f	varlookup	16077ea1	per_pass_gap	ir-tw	-	instructions:u	-303.999919	-304.000168	-303.999843	5
11	5ab3028f	varlookup	16077ea1	arm_ratio	ir/tw	small	cycles:u	0.900820	0.887871	0.907062	5
11	5ab3028f	varlookup	16077ea1	absolute	tw	small	cycles:u	7230963579.000000	7193941597.000000	7347766351.000000	5
11	5ab3028f	varlookup	16077ea1	absolute	ir	small	cycles:u	6520668100.000000	6501658491.000000	6525352313.000000	5
11	5ab3028f	varlookup	16077ea1	arm_ratio	ir/tw	large	cycles:u	0.903751	0.898560	0.905438	5
11	5ab3028f	varlookup	16077ea1	absolute	tw	large	cycles:u	14447607685.000000	14419280445.000000	14529569941.000000	5
11	5ab3028f	varlookup	16077ea1	absolute	ir	large	cycles:u	13055135148.000000	13031434050.000000	13081408166.000000	5
11	5ab3028f	varlookup	16077ea1	per_pass	tw	-	cycles:u	757.365494	745.150775	768.274354	5
11	5ab3028f	varlookup	16077ea1	fixed	tw	-	cycles:u	29336053.000001	-67642783.000000	268833985.000000	5
11	5ab3028f	varlookup	16077ea1	per_pass	ir	-	cycles:u	688.620004	685.343784	690.111142	5
11	5ab3028f	varlookup	16077ea1	fixed	ir	-	cycles:u	-28096909.000000	-40641888.000000	9902150.000000	5
11	5ab3028f	varlookup	16077ea1	per_pass_gap	ir-tw	-	cycles:u	-72.021710	-79.654350	-57.649012	5
11	5ab3028f	varlookup	5ab3028f	arm_ratio	ir/tw	small	instructions:u	0.916276	0.916276	0.916276	5
11	5ab3028f	varlookup	5ab3028f	absolute	tw	small	instructions:u	36309632947.000000	36309632866.000000	36309634438.000000	5
11	5ab3028f	varlookup	5ab3028f	absolute	ir	small	instructions:u	33269642212.000000	33269641442.000000	33269642909.000000	5
11	5ab3028f	varlookup	5ab3028f	arm_ratio	ir/tw	large	instructions:u	0.916450	0.916450	0.916450	5
11	5ab3028f	varlookup	5ab3028f	absolute	tw	large	instructions:u	72770653896.000000	72770653271.000000	72770654131.000000	5
11	5ab3028f	varlookup	5ab3028f	absolute	ir	large	instructions:u	66690661992.000000	66690661646.000000	66690662575.000000	5
11	5ab3028f	varlookup	5ab3028f	per_pass	tw	-	instructions:u	3838.002171	3838.001982	3838.002222	5
11	5ab3028f	varlookup	5ab3028f	fixed	tw	-	instructions:u	-151387425.000000	-151388232.000000	-151384395.000000	5
11	5ab3028f	varlookup	5ab3028f	per_pass	ir	-	instructions:u	3518.002130	3518.001972	3518.002183	5
11	5ab3028f	varlookup	5ab3028f	fixed	ir	-	instructions:u	-151378151.000000	-151379296.000000	-151375828.000000	5
11	5ab3028f	varlookup	5ab3028f	per_pass_gap	ir-tw	-	instructions:u	-320.000041	-320.000241	-319.999799	5
11	5ab3028f	varlookup	5ab3028f	arm_ratio	ir/tw	small	cycles:u	0.886232	0.884958	0.894347	5
11	5ab3028f	varlookup	5ab3028f	absolute	tw	small	cycles:u	7384744029.000000	7361033788.000000	7387168984.000000	5
11	5ab3028f	varlookup	5ab3028f	absolute	ir	small	cycles:u	6538793147.000000	6523586196.000000	6602418611.000000	5
11	5ab3028f	varlookup	5ab3028f	arm_ratio	ir/tw	large	cycles:u	0.883415	0.881156	0.888158	5
11	5ab3028f	varlookup	5ab3028f	absolute	tw	large	cycles:u	14776466929.000000	14716772327.000000	14828502310.000000	5
11	5ab3028f	varlookup	5ab3028f	absolute	ir	large	cycles:u	13070819721.000000	13011763769.000000	13082943265.000000	5
11	5ab3028f	varlookup	5ab3028f	per_pass	tw	-	cycles:u	780.336237	772.040295	783.298245	5
11	5ab3028f	varlookup	5ab3028f	fixed	tw	-	cycles:u	-26302252.000000	-54399353.000000	48006715.000000	5
11	5ab3028f	varlookup	5ab3028f	per_pass	ir	-	cycles:u	687.386178	680.251460	688.857907	5
11	5ab3028f	varlookup	5ab3028f	fixed	ir	-	cycles:u	-3236327.000000	-6582493.000000	134017501.000000	5
11	5ab3028f	varlookup	5ab3028f	per_pass_gap	ir-tw	-	cycles:u	-93.185732	-96.797043	-91.155968	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	tw	small	instructions:u	1.001049	1.001049	1.001049	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	ir	small	instructions:u	0.961985	0.961985	0.961985	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	tw	large	instructions:u	1.001047	1.001047	1.001047	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	ir	large	instructions:u	0.962060	0.962060	0.962060	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	tw	small	cycles:u	1.026629	1.024626	1.034011	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	ir	small	cycles:u	0.986156	0.979294	1.081486	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	tw	large	cycles:u	1.029791	1.017550	1.035724	5
11	5ab3028f	varlookup	132c3395>9c20430f-e7b8eef8	across_builds	ir	large	cycles:u	0.985080	0.980904	0.990089	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	tw	small	instructions:u	1.000787	1.000787	1.000787	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	ir	small	instructions:u	0.929154	0.929154	0.940510	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	tw	large	instructions:u	1.000785	1.000785	1.000785	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	ir	large	instructions:u	0.929294	0.929294	0.929294	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	tw	small	cycles:u	0.944997	0.942895	0.993075	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	ir	small	cycles:u	0.917961	0.915007	0.933078	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	tw	large	cycles:u	0.945860	0.932587	1.142101	5
11	5ab3028f	varlookup	132c3395>e63e8a00	across_builds	ir	large	cycles:u	0.916769	0.911074	0.925333	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	tw	small	instructions:u	1.001312	1.001312	1.001312	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	ir	small	instructions:u	0.867196	0.867196	0.867196	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	tw	large	instructions:u	1.001309	1.001309	1.001309	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	ir	large	instructions:u	0.867456	0.867456	0.867456	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	tw	small	cycles:u	0.960610	0.955180	0.973148	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	ir	small	cycles:u	0.827950	0.825321	0.828820	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	tw	large	cycles:u	0.957495	0.948115	0.961845	5
11	5ab3028f	varlookup	132c3395>16077ea1	across_builds	ir	large	cycles:u	0.825467	0.824377	0.831456	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	tw	small	instructions:u	1.002623	1.002623	1.002623	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	ir	small	instructions:u	0.864480	0.864480	0.864480	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	tw	large	instructions:u	1.002618	1.002618	1.002618	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	ir	large	instructions:u	0.864746	0.864746	0.864746	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	tw	small	cycles:u	0.979349	0.977889	0.982220	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	ir	small	cycles:u	0.831187	0.826805	0.839211	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	tw	large	cycles:u	0.978189	0.972554	0.981801	5
11	5ab3028f	varlookup	132c3395>5ab3028f	across_builds	ir	large	cycles:u	0.827836	0.824255	0.829959	5
11	5ab3028f	compound	132c3395	arm_ratio	ir/tw	small	instructions:u	1.015519	1.015515	1.015537	5
11	5ab3028f	compound	132c3395	absolute	tw	small	instructions:u	38487442340.000000	38486370696.000000	38488150345.000000	5
11	5ab3028f	compound	132c3395	absolute	ir	small	instructions:u	39084761700.000000	39084325301.000000	39085447588.000000	5
11	5ab3028f	compound	132c3395	arm_ratio	ir/tw	large	instructions:u	1.015478	1.015465	1.015518	5
11	5ab3028f	compound	132c3395	absolute	tw	large	instructions:u	77262939943.000000	77262461231.000000	77264719693.000000	5
11	5ab3028f	compound	132c3395	absolute	ir	large	instructions:u	78458746054.000000	78458333437.000000	78461894606.000000	5
11	5ab3028f	compound	132c3395	per_pass	tw	-	instructions:u	15510.199041	15509.916309	15510.902035	5
11	5ab3028f	compound	132c3395	fixed	tw	-	instructions:u	-288055263.000000	-289790483.000000	-286640427.000000	5
11	5ab3028f	compound	132c3395	per_pass	ir	-	instructions:u	15749.768301	15749.332564	15750.578807	5
11	5ab3028f	compound	132c3395	fixed	ir	-	instructions:u	-290095452.000000	-290999430.000000	-288329385.000000	5
11	5ab3028f	compound	132c3395	per_pass_gap	ir-tw	-	instructions:u	239.331119	239.046997	240.662498	5
11	5ab3028f	compound	132c3395	arm_ratio	ir/tw	small	cycles:u	1.023059	0.987190	1.026484	5
11	5ab3028f	compound	132c3395	absolute	tw	small	cycles:u	9842734253.000000	9684404045.000000	10042125788.000000	5
11	5ab3028f	compound	132c3395	absolute	ir	small	cycles:u	9926776288.000000	9913489296.000000	10071801053.000000	5
11	5ab3028f	compound	132c3395	arm_ratio	ir/tw	large	cycles:u	1.025225	1.005457	1.032161	5
11	5ab3028f	compound	132c3395	absolute	tw	large	cycles:u	19468477974.000000	19424381395.000000	19865671290.000000	5
11	5ab3028f	compound	132c3395	absolute	ir	large	cycles:u	19979110632.000000	19948990244.000000	20084347454.000000	5
11	5ab3028f	compound	132c3395	per_pass	tw	-	cycles:u	3846.326311	3770.540874	4065.056222	5
11	5ab3028f	compound	132c3395	fixed	tw	-	cycles:u	226918475.000000	-459609822.000000	615773602.000000	5
11	5ab3028f	compound	132c3395	per_pass	ir	-	cycles:u	4015.291689	4005.018560	4045.321575	5
11	5ab3028f	compound	132c3395	fixed	ir	-	cycles:u	-120530136.000000	-198814568.000000	59254652.000000	5
11	5ab3028f	compound	132c3395	per_pass_gap	ir-tw	-	cycles:u	158.692249	-46.133653	243.659505	5
11	5ab3028f	compound	9c20430f-e7b8eef8	arm_ratio	ir/tw	small	instructions:u	1.015753	1.015736	1.015784	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	tw	small	instructions:u	38579538428.000000	38579333024.000000	38579780181.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	ir	small	instructions:u	39187078796.000000	39186632308.000000	39188493852.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	arm_ratio	ir/tw	large	instructions:u	1.015710	1.015698	1.015715	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	tw	large	instructions:u	77447958172.000000	77447068905.000000	77449742258.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	ir	large	instructions:u	78664525062.000000	78663765492.000000	78665546934.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	per_pass	tw	-	instructions:u	15547.271196	15547.012515	15548.162856	5
11	5ab3028f	compound	9c20430f-e7b8eef8	fixed	tw	-	instructions:u	-288402857.000000	-291072024.000000	-287992860.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	per_pass	ir	-	instructions:u	15790.853274	15790.464637	15791.387255	5
11	5ab3028f	compound	9c20430f-e7b8eef8	fixed	ir	-	instructions:u	-290500876.000000	-291389342.000000	-287667740.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	per_pass_gap	ir-tw	-	instructions:u	243.377521	243.097192	244.003920	5
11	5ab3028f	compound	9c20430f-e7b8eef8	arm_ratio	ir/tw	small	cycles:u	1.022605	1.005059	1.027767	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	tw	small	cycles:u	9859813241.000000	9844850136.000000	10058890915.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	ir	small	cycles:u	10109775507.000000	10066782330.000000	10133591918.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	arm_ratio	ir/tw	large	cycles:u	1.028429	1.019323	1.039511	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	tw	large	cycles:u	19799513520.000000	19758198931.000000	19913511999.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	absolute	ir	large	cycles:u	20360719179.000000	20298308480.000000	20581807341.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	per_pass	tw	-	cycles:u	3971.171176	3941.307436	4025.484918	5
11	5ab3028f	compound	9c20430f-e7b8eef8	fixed	tw	-	cycles:u	-66339062.000000	-213912589.000000	205622326.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	per_pass	ir	-	cycles:u	4100.377469	4074.524192	4187.717424	5
11	5ab3028f	compound	9c20430f-e7b8eef8	fixed	ir	-	cycles:u	-164743820.000000	-356779779.000002	-52718561.000000	5
11	5ab3028f	compound	9c20430f-e7b8eef8	per_pass_gap	ir-tw	-	cycles:u	159.070033	67.125542	205.852070	5
11	5ab3028f	compound	e63e8a00	arm_ratio	ir/tw	small	instructions:u	1.008225	1.008214	1.008259	5
11	5ab3028f	compound	e63e8a00	absolute	tw	small	instructions:u	38577244075.000000	38576390040.000000	38578132213.000000	5
11	5ab3028f	compound	e63e8a00	absolute	ir	small	instructions:u	38894997956.000000	38894554032.000000	38894999132.000000	5
11	5ab3028f	compound	e63e8a00	arm_ratio	ir/tw	large	instructions:u	1.008206	1.008153	1.008216	5
11	5ab3028f	compound	e63e8a00	absolute	tw	large	instructions:u	77443718990.000000	77442069639.000000	77446040498.000000	5
11	5ab3028f	compound	e63e8a00	absolute	ir	large	instructions:u	78078329508.000000	78077439406.000000	78079222106.000000	5
11	5ab3028f	compound	e63e8a00	per_pass	tw	-	instructions:u	15546.575798	15546.094355	15547.163314	5
11	5ab3028f	compound	e63e8a00	fixed	tw	-	instructions:u	-289230840.000000	-290049454.000000	-288396727.000000	5
11	5ab3028f	compound	e63e8a00	per_pass	ir	-	instructions:u	15673.496171	15672.976580	15673.867230	5
11	5ab3028f	compound	e63e8a00	fixed	ir	-	instructions:u	-288741295.000000	-290114042.000000	-287443494.000000	5
11	5ab3028f	compound	e63e8a00	per_pass_gap	ir-tw	-	instructions:u	127.047072	125.813266	127.411840	5
11	5ab3028f	compound	e63e8a00	arm_ratio	ir/tw	small	cycles:u	1.003367	0.966540	1.030795	5
11	5ab3028f	compound	e63e8a00	absolute	tw	small	cycles:u	9815483903.000000	9675373494.000000	10164982643.000000	5
11	5ab3028f	compound	e63e8a00	absolute	ir	small	cycles:u	9848528129.000000	9824862430.000000	9973325956.000000	5
11	5ab3028f	compound	e63e8a00	arm_ratio	ir/tw	large	cycles:u	1.013857	0.985325	1.017472	5
11	5ab3028f	compound	e63e8a00	absolute	tw	large	cycles:u	19414889123.000000	19375285223.000000	20035249075.000000	5
11	5ab3028f	compound	e63e8a00	absolute	ir	large	cycles:u	19699450093.000000	19643775983.000000	19741223117.000000	5
11	5ab3028f	compound	e63e8a00	per_pass	tw	-	cycles:u	3874.829739	3761.835600	3948.106573	5
11	5ab3028f	compound	e63e8a00	fixed	tw	-	cycles:u	216078683.000000	-116195516.000000	566107223.000000	5
11	5ab3028f	compound	e63e8a00	per_pass	ir	-	cycles:u	3940.368786	3889.071971	3966.544275	5
11	5ab3028f	compound	e63e8a00	fixed	ir	-	cycles:u	-2393835.000000	-91498257.000000	250646028.000000	5
11	5ab3028f	compound	e63e8a00	per_pass_gap	ir-tw	-	cycles:u	76.945996	-27.555633	156.168951	5
11	5ab3028f	compound	16077ea1	arm_ratio	ir/tw	small	instructions:u	0.973711	0.973677	0.973733	5
11	5ab3028f	compound	16077ea1	absolute	tw	small	instructions:u	38594607056.000000	38594603995.000000	38595698706.000000	5
11	5ab3028f	compound	16077ea1	absolute	ir	small	instructions:u	37579998053.000000	37579554811.000000	37580854429.000000	5
11	5ab3028f	compound	16077ea1	arm_ratio	ir/tw	large	instructions:u	0.973793	0.965175	0.973811	5
11	5ab3028f	compound	16077ea1	absolute	tw	large	instructions:u	77478372885.000000	77476244358.000000	78168421096.000000	5
11	5ab3028f	compound	16077ea1	absolute	ir	large	instructions:u	75447082663.000000	75446195574.000000	75448864432.000000	5
11	5ab3028f	compound	16077ea1	per_pass	tw	-	instructions:u	15553.339462	15552.654921	15829.088956	5
11	5ab3028f	compound	16077ea1	fixed	tw	-	instructions:u	-288744660.000000	-977023684.000000	-287030246.000000	5
11	5ab3028f	compound	16077ea1	per_pass	ir	-	instructions:u	15146.833844	15146.300373	15147.723848	5
11	5ab3028f	compound	16077ea1	fixed	ir	-	instructions:u	-286677068.000000	-289754810.000000	-285305876.000000	5
11	5ab3028f	compound	16077ea1	per_pass_gap	ir-tw	-	instructions:u	-406.683470	-682.514428	-405.615614	5
11	5ab3028f	compound	16077ea1	arm_ratio	ir/tw	small	cycles:u	0.978403	0.967464	0.985352	5
11	5ab3028f	compound	16077ea1	absolute	tw	small	cycles:u	9627514388.000000	9581751921.000000	9743974974.000000	5
11	5ab3028f	compound	16077ea1	absolute	ir	small	cycles:u	9427426382.000000	9395309065.000000	9473714188.000000	5
11	5ab3028f	compound	16077ea1	arm_ratio	ir/tw	large	cycles:u	0.976945	0.965920	0.989769	5
11	5ab3028f	compound	16077ea1	absolute	tw	large	cycles:u	19324998745.000000	19252339027.000000	19547311532.000000	5
11	5ab3028f	compound	16077ea1	absolute	ir	large	cycles:u	18881131895.000000	18852710116.000000	19055375628.000000	5
11	5ab3028f	compound	16077ea1	per_pass	tw	-	cycles:u	3868.234842	3832.409508	3976.023170	5
11	5ab3028f	compound	16077ea1	fixed	tw	-	cycles:u	-88835185.000000	-337363387.000000	162951203.000000	5
11	5ab3028f	compound	16077ea1	per_pass	ir	-	cycles:u	3781.482205	3751.598371	3845.590365	5
11	5ab3028f	compound	16077ea1	fixed	ir	-	cycles:u	-26279131.000000	-172576198.000000	94718260.000000	5
11	5ab3028f	compound	16077ea1	per_pass_gap	ir-tw	-	cycles:u	-83.146846	-186.436652	-22.644477	5
11	5ab3028f	compound	5ab3028f	arm_ratio	ir/tw	small	instructions:u	0.972145	0.972139	0.972173	5
11	5ab3028f	compound	5ab3028f	absolute	tw	small	instructions:u	38610051822.000000	38610050298.000000	38610496889.000000	5
11	5ab3028f	compound	5ab3028f	absolute	ir	small	instructions:u	37534997398.000000	37534554152.000000	37535646675.000000	5
11	5ab3028f	compound	5ab3028f	arm_ratio	ir/tw	large	instructions:u	0.972270	0.972227	0.972282	5
11	5ab3028f	compound	5ab3028f	absolute	tw	large	instructions:u	77507135012.000000	77506246980.000000	77509734538.000000	5
11	5ab3028f	compound	5ab3028f	absolute	ir	large	instructions:u	75357892099.000000	75357074242.000000	75357964312.000000	5
11	5ab3028f	compound	5ab3028f	per_pass	tw	-	instructions:u	15558.833886	15558.300263	15559.695060	5
11	5ab3028f	compound	5ab3028f	fixed	tw	-	instructions:u	-287034416.000000	-288740760.000000	-285254336.000000	5
11	5ab3028f	compound	5ab3028f	per_pass	ir	-	instructions:u	15128.971365	15128.898457	15129.364064	5
11	5ab3028f	compound	5ab3028f	fixed	ir	-	instructions:u	-287558888.000000	-288856008.000000	-286599467.000000	5
11	5ab3028f	compound	5ab3028f	per_pass_gap	ir-tw	-	instructions:u	-429.861760	-430.768434	-429.142383	5
11	5ab3028f	compound	5ab3028f	arm_ratio	ir/tw	small	cycles:u	1.043256	1.034513	1.047361	5
11	5ab3028f	compound	5ab3028f	absolute	tw	small	cycles:u	9677240311.000000	9632168435.000000	9768278105.000000	5
11	5ab3028f	compound	5ab3028f	absolute	ir	small	cycles:u	10088356953.000000	10033823800.000000	10111973868.000000	5
11	5ab3028f	compound	5ab3028f	arm_ratio	ir/tw	large	cycles:u	1.041293	1.034119	1.043868	5
11	5ab3028f	compound	5ab3028f	absolute	tw	large	cycles:u	19437329617.000000	19389731808.000000	19453446185.000000	5
11	5ab3028f	compound	5ab3028f	absolute	ir	large	cycles:u	20231399756.000000	20051291734.000000	20305632052.000000	5
11	5ab3028f	compound	5ab3028f	per_pass	tw	-	cycles:u	3909.724703	3864.337591	3928.052992	5
11	5ab3028f	compound	5ab3028f	fixed	tw	-	cycles:u	-95177331.000000	-187964045.000000	107434127.000000	5
11	5ab3028f	compound	5ab3028f	per_pass	ir	-	cycles:u	4050.397125	3975.727146	4105.004905	5
11	5ab3028f	compound	5ab3028f	fixed	ir	-	cycles:u	-20585868.000000	-228688462.000000	172656002.000000	5
11	5ab3028f	compound	5ab3028f	per_pass_gap	ir-tw	-	cycles:u	158.857048	90.730548	195.280202	5
11	5ab3028f	compound	132c3395>9c20430f-e7b8eef8	across_builds	tw	small	instructions:u	1.002393	1.002369	1.002415	5
11	5ab3028f	compound	132c3395>9c20430f-e7b8eef8	across_builds	ir	small	instructions:u	1.002618	1.002600	1.002659	5
11	5ab3028f	compound	132c3395>9c20430f-e7b8eef8	across_builds	tw	large	instructions:u	1.002395	1.002360	1.002418	5
11	5ab3028f	compound	132c3395>9c20430f-e7b8eef8	across_builds	ir	large	instructions:u	1.002613	1.002596	1.002628	5
